2.750000 1.927738   0.48809709
2.760000 1.903975   0.48747815
2.770000 1.880318   0.48690121
2.780000 1.856770   0.48636544
2.790000 1.833338   0.48586997
2.800000 1.810026   0.48541382
2.810000 1.786838   0.48499599
2.820000 1.763780   0.48461540
2.830000 1.740855   0.48427094
2.840000 1.718067   0.48396145
2.850000 1.695420   0.48368577
2.860000 1.672918   0.48344269
2.870000 1.650562   0.48323099
2.880000 1.628357   0.48304945
2.890000 1.606304   0.48289685
2.900000 1.584408   0.48277194
2.910000 1.562668   0.48267350
2.920000 1.541089   0.48260031
2.930000 1.519672   0.48255117
2.940000 1.498418   0.48252489
2.950000 1.477329   0.48252028
2.960000 1.456407   0.48253621
2.970000 1.435653   0.48257153
2.980000 1.415067   0.48262515
2.990000 1.394651   0.48269598
3.000000 1.374405   0.48278299
3.010000 1.354331   0.48288514
3.020000 1.334428   0.48300145
3.030000 1.314697   0.48313097
3.040000 1.295137   0.48327276
3.050000 1.275750   0.48342594
3.060000 1.256535   0.48358964
3.070000 1.237492   0.48376304
3.080000 1.218621   0.48394534
3.090000 1.199921   0.48413579
3.100000 1.181392   0.48433364
3.110000 1.163033   0.48453821
3.120000 1.144844   0.48474883
3.130000 1.126824   0.48496486
3.140000 1.108972   0.48518571
3.150000 1.091287   0.48541080
3.160000 1.073768   0.48563958
3.170000 1.056415   0.48587154
3.180000 1.039226   0.48610619
3.190000 1.022200   0.48634307
3.200000 1.005335   0.48658175
3.210000 0.988631   0.48682182
3.220000 0.972086   0.48706289
3.230000 0.955699   0.48730461
3.240000 0.939468   0.48754663
3.250000 0.923391   0.48778865
3.260000 0.907468   0.48803036
3.270000 0.891697   0.48827150
3.280000 0.876075   0.48851181
3.290000 0.860602   0.48875105
3.300000 0.845275   0.48898901
3.310000 0.830093   0.48922548
3.320000 0.815055   0.48946028
3.330000 0.800157   0.48969325
3.340000 0.785400   0.48992423
3.350000 0.770780   0.49015307
3.360000 0.756296   0.49037966
3.370000 0.741945   0.49060388
3.380000 0.727727   0.49082563
3.390000 0.713639   0.49104482
3.400000 0.699679   0.49126137
3.410000 0.685846   0.49147521
3.420000 0.672136   0.49168627
3.430000 0.658549   0.49189453
3.440000 0.645082   0.49209992
3.450000 0.631734   0.49230241
3.460000 0.618502   0.49250199
3.470000 0.605384   0.49269863
3.480000 0.592378   0.49289232
3.490000 0.579482   0.49308305
3.500000 0.566694   0.49327083
3.510000 0.554013   0.49345566
3.520000 0.541436   0.49363755
3.530000 0.528960   0.49381652
3.540000 0.516584   0.49399259
